Milk production reduced,Milk abnormal,Udder swollen/hard,Udder warm,Kicking/avoiding milking,Limping/walking unevenly,Lying down more than usual,Standing on one leg often,Visible injuries/swelling (legs/hooves),Reluctance to move,Aggression/anxiety,Nervous/jumpy,Stumbling/trembling/balance issues,Trouble rising/standing,Excessive licking/teeth grinding,Eating normally,Water intake normal,Isolation from herd,Body temperature (°C),Health Condition
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,39.01578551917818,0
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,38.54676608624596,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,38.64993344520176,1
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,38.871820173708414,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,37.97526740650344,1
1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,39.68467253346476,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,37.94597972849853,0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,39.23295239825142,2
1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,39.96301934651971,2
0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,39.70506474192107,1
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,40.10894968929263,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,37.815643719787595,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,39.203932307789515,2
0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,38.45028900796205,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,39.2619866580965,1
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,38.30182350691041,1
1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,38.80817382336277,1
0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,38.76826335876306,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,39.67451204098954,0
0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,39.83691256338339,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,37.224537728075084,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,41.11775117122299,1
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,38.30058188464067,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,37.71849122348247,1
1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,39.58023478052229,1
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,39.11265101034896,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,39.20216478787878,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,39.74843171807208,1
0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,38.82939408783975,2
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,38.68054502691269,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,39.3974110304862,1
1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,39.84097465239882,2
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,38.4462124690552,1
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,37.886736823199726,2
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,38.87201671494061,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,38.16733152191411,1
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,39.467199371648164,2
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,39.10328667557981,2
1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,40.77435305190202,1
0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,39.8988773284204,2
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,39.4131923582407,1
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,38.92701249277006,0
0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,40.332868596703875,2
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,38.61175995130582,2
1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,38.27881594691926,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,39.57370187876619,0
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,38.67673320406885,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39.43517005231625,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,38.73530172047728,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,39.29115095394872,1
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,38.742182702317486,2
1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,38.26789012273488,2
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,38.37845305762107,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.17932248782511,0
1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,38.415501417880485,2
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,39.025602098781725,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,39.73817686651986,0
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,39.23267109642817,1
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,38.548550961644885,1
0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,39.43274971289548,2
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,38.01033712506029,1
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,39.351112043186795,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,38.587145831391545,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,38.0547388197322,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.87629227445272,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38.8890691620694,1
0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,39.27206853797361,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,38.607129686067445,0
1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,38.109109305712515,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,38.898380867090886,0
0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38.05707723197023,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,38.40095954879199,1
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,38.47806227456652,2
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,37.738886035212246,1
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,37.442423327941505,2
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,39.371037814850595,2
1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,40.29363913240682,2
1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,39.59441579374823,2
1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,39.029691723655276,2
1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,38.77174548161292,2
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,39.67342290519588,1
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39.92669291578667,1
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,39.82006228645299,1
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,38.39506921136285,2
1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,39.26022597216708,1
0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,37.0576529922205,2
1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,39.917476320761764,1
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,38.36239435340421,2
1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,37.48841569344582,1
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,38.02028376008572,2
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.37516095471429,1
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,39.14611016170074,1
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,39.37483066127211,1
0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,39.61897022827181,2
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,38.586284834822244,2
0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,38.74043947689449,1
0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,39.118140804985316,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,39.76687087011644,1
0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,39.059859140281944,2
0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,39.72718555189708,1
0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,38.80315247831363,2
1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,38.55482078844365,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38.159866234653336,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,39.23595569276429,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,39.23213689875838,1
1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,39.975774870031294,2
0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,36.83423094984438,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,38.95885103297376,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,39.74249064432138,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,38.33178307181041,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,38.40273135559054,1
0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,39.003633383175135,2
0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,38.51737599392098,2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,38.1445936247151,1
0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,38.37480452309868,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39.55501627830834,1
1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,39.0878939428937,2
0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,39.93506553248598,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,40.26946155724726,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,39.965967343899194,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,38.744415967019464,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,38.96653660666773,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,38.87483802171472,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,38.79063195397917,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,38.630552919024076,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,37.58508504147007,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.55751581799106,0
0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,38.42294381573998,2
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,38.647581705061775,1
0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,38.347387006212664,2
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,38.71222363913602,2
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,38.64791524253516,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39.78615503241917,0
0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,39.07280394963042,2
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,38.96146053297852,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,40.15844239302417,1
0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,38.98878786224066,1
0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,39.31878464054499,1
1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,38.73761310473196,2
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,38.4272199536658,1
0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,39.38021405325351,1
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,40.409654916956995,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,38.6024978272478,1
0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,39.11409644992604,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,37.67713093977388,1
0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,38.966838177243275,1
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,38.67407345814534,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,39.7538390310288,1
1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,38.906108185825694,2
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,39.51966888264289,1
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,40.14287209375784,1
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,38.83476655182607,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,38.297049658315174,0
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,39.88934602954265,1
0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,39.62272016025755,1
0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,38.95906830976924,2
0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,38.42620712114191,1
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,38.558858175305346,2
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,38.32413782044517,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,39.28972112354321,1
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,38.8758284399459,2
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39.795097857467944,0
0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,39.968984097338286,2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,39.07611153355324,1
0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,39.839422846000915,2
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,38.505503302556846,2
0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,37.869086616945495,2
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,40.39746760549797,1
1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,38.26966299813833,2
0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,39.86721811738171,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.280175147691914,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,40.03545905646889,0
0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,39.14641103799998,2
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,39.31086360528117,2
0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,39.25318090443982,2
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,38.27680613704249,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,38.49812177740662,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,39.506604407896575,0
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,39.4430058085888,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,39.20750769461728,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,39.39477843266744,1
1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,39.8632625069533,2
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,39.09209045689809,1
0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,39.8203523322707,2
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,39.88133535329413,1
0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,39.94885463077505,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,39.0210253752354,1
0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,39.67182975653968,1
0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,37.33006768791695,2
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,38.84578108598773,1
1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,39.207329587203326,2
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,39.42174836479838,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,39.08736042985884,1
1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,38.77980767664384,2
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,39.79920890272198,1
1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,39.30240900931972,2
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,40.065043909187516,1
0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,40.303585375608215,1
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,38.120722750040954,2
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,39.8898612297357,1
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,38.908886034083814,2
0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,38.89418057353764,2
0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,38.19199251071122,2
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,38.16071424166324,1
0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,38.19188214074966,1
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,39.28259762037192,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,39.88510847790236,1
0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,39.55156873107846,1
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,37.34343354904123,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,39.416126924328566,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,38.43131184148708,0
0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,39.24701030598207,2
1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,39.16977079338363,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,39.308539556691045,1
0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,38.09448210427466,2
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,40.703482461734296,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,38.54496653307508,1
0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,40.24247698005778,2
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,38.60631653852012,2
0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,39.089309122970754,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37.15844987200851,0
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,40.026893842098964,1
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,38.84044179846227,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.516360225148055,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,38.95509429324906,1
1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,39.48843695575134,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,39.27279126050174,1
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,38.814945375204495,2
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,38.26540283720066,1
0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,38.896868320859404,1
0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,37.168548900062575,2
0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,38.28279352096842,1
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,38.49689737812549,1
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,38.632487484425695,1
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,39.307435168685465,1
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,39.00790300974748,1
0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,39.573698077976545,1
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,39.98682451635893,1
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,40.24530247965683,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,39.38210941005672,1
1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,40.25924988043883,2
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,38.544205018948524,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,37.42710759003677,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,39.28597465436185,1
0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,39.01127426880262,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.83136542265109,1
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,40.300895533978164,2
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,39.45279498701128,2
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,40.28954477055135,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,40.080300956696846,2
1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,37.851425281072245,2
0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,39.603264044008746,2
1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,38.29470705195535,2
1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,38.83559954596687,2
0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,38.34253213089517,2
1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,38.131619994408936,1
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,38.309054317646,1
0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,38.37277260462264,2
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,38.58000312413018,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37.93849301411371,0
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,38.96901345236785,2
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,38.93889459270218,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,40.044673926919515,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,38.6033596349589,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,39.3633388056624,0
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,39.209041997013415,0
1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,40.17651193099941,1
0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,37.74755032137743,2
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,37.85580873118354,1
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,40.12978484816331,1
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.980967330582395,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39.93298339267395,0
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,39.4230648275433,1
1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,39.17278990174791,2
1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,38.97146850944373,2
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,39.57580096255224,2
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,37.71798234207903,1
1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,38.51474075955558,2
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,39.804903293862054,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,38.80046008901648,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,37.55101900125046,1
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,39.67813787288276,2
1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,38.828234620438955,2
0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,38.60242682311407,2
0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,39.84819873733994,2
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,38.218842814677075,1
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,37.58503523849309,1
0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,38.47247911122462,2
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,39.999681264276845,2
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,39.77587768954622,1
0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,38.75116078338165,2
1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,39.449343271834884,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,39.31638984124649,1
1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,38.75145028669934,2
1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,38.72621212565682,2
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,39.80699521315308,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,39.17145365617573,1
1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,38.71441829965778,2
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,39.56095815202478,1
1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,39.57268246087948,2
